Index,height,weights
7853,68.08474,138.0519
7854,69.8667,126.1461
7855,68.70872,120.9616
7856,68.58329,139.8337
7857,66.67676,122.2411
7858,69.96239,129.7149
7859,66.29991,137.1631
7860,65.76482,104.5086
7861,69.11191,135.7377
7862,66.87869,111.5493
7863,67.36932,147.7067
7864,69.93728,150.4786
7865,69.81301,133.0872
7866,66.56086,140.7383
7867,70.95923,130.441
7868,69.19946,127.5606
7869,70.28687,133.9221
7870,69.97118,145.462
7871,69.9306,133.8265
7872,67.23945,126.2885
7873,67.2735,117.1077
7874,66.48165,128.5263
7875,68.44572,120.2431
7876,66.89716,114.7654
7877,65.29685,132.424
7878,69.06524,132.1972
7879,68.02311,135.255
7880,70.02667,113.9045
7881,65.82948,117.297
7882,70.21039,150.618
7883,68.55081,143.2179
7884,66.17612,132.1823
7885,67.36138,134.9196
7886,69.98058,122.1659
7887,65.49847,122.904
7888,67.22664,108.7074
7889,67.28114,132.6449
7890,66.27424,121.0436
7891,67.20346,117.715
7892,69.96933,133.341
7893,70.33173,138.2921
7894,67.60168,130.4579
7895,70.12592,117.4415
7896,65.79449,107.1855
7897,67.9113,128.3023
7898,66.60677,114.237
7899,66.36069,116.3676
7900,69.37216,124.5841
7901,69.08983,131.53
7902,68.03826,137.6548
7903,66.72346,127.1615
7904,65.5982,110.4732
7905,66.56595,125.4882
7906,68.54091,124.8483
7907,71.80497,136.4508
7908,69.41584,123.6033
7909,67.91457,126.7841
7910,66.63057,141.1367
7911,70.00844,127.3606
7912,67.21345,134.9724
7913,69.9974,135.8397
7914,70.44321,142.7681
7915,69.99219,126.5143
7916,71.11277,131.7103
7917,68.42954,126.6811
7918,71.73402,122.6931
7919,68.25089,134.2315
7920,72.13361,120.9306
7921,69.0911,132.2909
7922,66.02501,132.287
7923,65.3813,126.1785
7924,67.27872,118.2022
7925,68.98874,126.4329
7926,68.9963,120.3791
7927,66.75512,103.6353
7928,66.09072,112.3691
7929,68.70395,119.6693
7930,64.72417,106.3895
7931,69.53108,120.2067
7932,71.32029,156.5971
7933,69.25388,132.4808
7934,70.01373,132.0505
7935,72.0594,148.9722
7936,68.49943,128.9143
7937,67.20711,109.9494
7938,67.4277,121.8319
7939,67.38905,136.4146
7940,68.81456,154.4947
7941,65.56306,116.8189
7942,68.86564,123.4374
7943,67.63208,128.5252
7944,63.64527,114.5546
7945,69.12102,142.8329
7946,70.19208,124.5284
7947,68.62725,109.5514
7948,68.58176,137.4034
7949,66.78338,119.4607
7950,67.68417,122.7447
7951,68.79943,143.4836
7952,66.72578,116.2868
7953,67.68983,120.3912
7954,67.24673,117.8198
7955,70.80139,131.9536
7956,69.81422,128.8624
7957,67.41926,118.315
7958,68.10832,140.7132
7959,69.52176,138.7414
7960,66.44673,123.6693
7961,66.50938,104.0396
7962,68.27624,122.9904
7963,67.51054,131.6367
7964,68.2331,122.1745
7965,69.20004,128.2344
7966,68.22569,135.757
7967,69.67618,116.2938
7968,69.15372,134.0076
7969,67.44681,127.5092
7970,71.4192,145.7932
7971,66.01984,141.9976
7972,67.5773,127.9425
7973,64.49893,140.2004
7974,70.19674,126.914
7975,67.51149,123.7364
7976,66.75836,119.0958
7977,66.36645,132.4222
7978,65.96947,126.7739
7979,67.47588,138.5358
7980,65.8521,115.0837
7981,67.1238,122.7868
7982,69.1103,138.6654
7983,64.77536,113.5556
7984,68.77562,126.086
7985,69.56475,128.952
7986,66.86676,137.0564
7987,67.45183,142.6514
7988,66.7056,127.0386
7989,69.45967,130.8347
7990,67.83848,120.0967
7991,67.65053,137.3509
7992,69.02638,135.0166
7993,68.05329,125.4398
7994,65.0137,113.7752
7995,67.74935,128.7894
7996,67.3018,110.3175
7997,69.57329,169.1268
7998,66.46916,127.2647
7999,67.37618,121.7823
8000,66.03128,123.2914
8001,67.88652,126.5258
8002,66.60311,124.1856
8003,67.72857,119.5459
8004,66.20895,125.1912
8005,69.24463,126.2716
8006,68.69724,110.894
8007,66.70205,120.3019
8008,71.16914,135.0369
8009,65.43614,152.6168
8010,67.25401,130.5463
8011,68.05015,123.7466
8012,70.48365,134.9316
8013,69.03379,129.6641
8014,65.4187,118.1433
8015,68.94762,136.9932
8016,68.75178,107.7319
8017,69.54295,135.5159
8018,66.34532,123.7345
8019,69.9271,146.4336
8020,66.65813,127.9335
8021,68.55262,123.4302
8022,65.96412,122.5101
8023,69.48892,119.1983
8024,66.3432,137.1607
8025,68.28599,123.3591
8026,68.39674,126.1915
8027,65.75868,111.5519
8028,68.36155,133.9494
8029,69.21078,134.4253
8030,67.22096,114.8024
8031,68.65998,124.7691
8032,68.44603,110.3778
8033,70.35705,125.9397
8034,71.52468,137.9496
8035,67.94061,141.0108
8036,70.04339,127.3467
8037,64.54078,130.1828
8038,66.18181,127.6085
8039,68.11241,124.1533
8040,69.5091,151.7634
8041,71.46618,135.5982
8042,67.79009,131.2158
8043,64.8491,121.2608
8044,66.50511,137.4995
8045,70.0677,144.6209
8046,69.80295,116.8405
8047,70.14185,131.8359
8048,67.22436,133.605
8049,71.97836,138.1052
8050,69.32003,136.5839
8051,67.41409,123.8328
8052,68.08026,131.0779
8053,68.13257,136.8494
8054,70.37547,130.5691
8055,70.31686,132.9542
8056,65.5543,121.2351
8057,64.65127,118.3996
8058,69.73363,122.1652
8059,67.69405,121.728
8060,70.20483,118.4049
8061,64.46691,120.621
8062,69.64553,134.4838
8063,69.29407,131.2404
8064,68.98608,121.228
8065,67.32147,110.6602
8066,69.65674,134.4204
8067,69.91295,148.5606
8068,70.938,129.7384
8069,68.91523,109.4881
8070,68.55359,131.1947
8071,66.76524,121.931
8072,70.89744,138.8549
8073,73.09657,134.9595
8074,69.22647,145.0718
8075,63.65093,116.5654
8076,66.46411,129.734
8077,68.35474,123.7944
8078,67.57134,124.2097
8079,66.83183,135.5006
8080,69.62922,143.0166
8081,68.05903,126.0365
8082,67.54296,134.5517
8083,69.303,116.7611
8084,67.38937,128.9351
8085,71.45669,134.6404
8086,68.49029,128.3649
8087,65.84126,125.7087
8088,69.25123,133.4489
8089,64.51431,103.0865
8090,67.82414,127.065
8091,65.84897,118.2251
8092,70.67116,122.6757
8093,67.11351,124.6458
8094,67.59487,138.5996
8095,66.33295,116.4343
8096,69.89298,140.0236
8097,66.38557,142.4689
8098,67.1027,125.1139
8099,66.43884,113.1903
8100,66.12177,120.4629
8101,67.00531,133.6411
8102,64.16307,101.9669
8103,67.32597,135.9051
8104,66.94272,121.8755
8105,69.08751,142.7891
8106,70.44232,132.9498
8107,67.9102,125.3998
8108,66.51569,119.5183
8109,67.3862,128.4407
8110,68.10423,120.9619
8111,67.51842,110.0212
8112,68.2832,108.7627
8113,67.79292,128.0636
8114,68.30939,121.2109
8115,66.19976,113.9021
8116,65.84849,142.3934
8117,68.82083,135.0981
8118,68.96333,135.9867
8119,69.04066,133.625
8120,64.90924,123.5221
8121,64.53827,121.1495
8122,71.75047,139.379
8123,66.93045,132.2175
8124,65.54236,129.4864
8125,64.84131,91.8085
8126,66.98431,130.0474
8127,66.14261,118.8111
8128,70.81757,145.2176
8129,68.91444,152.0833
8130,66.66634,100.2743
8131,70.48203,137.6556
8132,69.91213,135.5083
8133,66.64902,118.6405
8134,69.01354,145.8844
8135,66.26097,115.3104
8136,68.89543,119.3074
8137,71.22325,132.1547
8138,68.68597,124.6849
8139,69.89911,135.1557
8140,68.69947,116.0361
8141,69.8535,136.027
8142,63.44123,112.1713
8143,64.11532,133.1515
8144,71.75025,132.088
8145,66.19729,135.4905
8146,65.72997,126.827
8147,72.16986,137.5684
8148,66.48739,127.293
8149,69.31215,124.2118
8150,68.02947,119.5556
8151,65.97774,91.25752
8152,71.29851,142.5115
8153,71.5143,127.7847
8154,68.60076,128.8566
8155,68.18368,135.9276
8156,69.8811,151.879
8157,67.93999,132.0277
8158,69.80319,123.1697
8159,65.19641,117.6912
8160,67.8403,127.0545
8161,68.50897,137.9252
8162,65.14879,115.1881
8163,66.95341,120.6277
8164,68.25949,136.41
8165,68.03615,149.0647
8166,64.54579,111.3072
8167,71.52318,127.8014
8168,69.57994,137.7495
8169,66.84427,129.9887
8170,68.5828,123.3208
8171,69.51119,146.7832
8172,67.49702,135.4823
8173,67.20475,129.0149
8174,67.66461,136.768
8175,70.03691,122.5324
8176,68.89205,118.0131
8177,68.85894,135.317
8178,68.40447,143.2456
8179,69.51754,137.8977
8180,69.63896,135.0191
8181,68.27563,135.026
8182,65.59198,122.9795
8183,64.35791,120.4781
8184,67.63682,135.534
8185,69.47515,137.0927
8186,68.93408,133.3871
8187,65.98502,133.4505
8188,67.65672,124.4906
8189,68.79529,144.5481
8190,66.82439,133.8378
8191,68.7321,109.9033
8192,66.33945,122.7443
8193,67.47277,99.0744
8194,67.72698,134.7996
8195,65.20132,116.8893
8196,71.49103,135.6049
8197,65.24026,113.6473
8198,69.99307,139.7899
8199,65.18268,121.4679
8200,70.06241,134.3005
8201,68.61652,125.2
8202,68.15831,124.9999
8203,63.48187,117.5449
8204,71.29462,142.6142
8205,70.11496,143.9751
8206,68.83929,141.5128
8207,70.15775,113.8639
8208,69.59681,133.7791
8209,65.83263,122.5777
8210,71.32785,135.4846
8211,68.20864,143.309
8212,71.87288,134.3715
8213,69.35277,128.963
8214,67.94055,142.3413
8215,69.71919,138.7374
8216,64.67334,113.3238
8217,65.33432,118.6681
8218,67.46316,144.152
8219,71.08038,155.0439
8220,66.66043,135.3184
8221,67.7645,109.9437
8222,67.23122,124.4395
8223,67.43133,134.417
8224,69.74968,130.7336
8225,68.14016,128.6113
8226,68.9402,133.3423
8227,69.35342,136.4262
8228,69.8643,140.5089
8229,69.31822,136.0998
8230,65.9301,105.284
8231,68.42378,127.227
8232,65.94139,120.6136
8233,68.18063,115.003
8234,70.25983,129.9544
8235,66.05596,104.3081
8236,67.73703,131.4725
8237,65.29545,126.3612
8238,68.16479,121.2363
8239,68.95501,140.2805
8240,68.19061,129.2682
8241,69.5707,126.2858
8242,70.02356,137.4431
8243,69.14845,117.2798
8244,70.24309,121.0725
8245,70.66018,142.7478
8246,67.45148,125.9385
8247,65.03584,114.225
8248,70.45839,133.1533
8249,67.11299,120.7303
8250,68.24423,137.3349
8251,66.7588,105.3169
8252,68.7307,116.3236
8253,63.45132,118.147
8254,69.32305,133.6457
8255,69.07258,123.9537
8256,70.51044,143.4905
8257,67.29369,117.9183
8258,69.33952,142.08
8259,67.33993,136.4499
8260,66.34535,120.6503
8261,64.39297,125.5261
8262,66.67639,113.1137
8263,72.36601,134.7475
8264,68.24893,111.0142
8265,65.53245,122.3297
8266,67.60693,130.4762
8267,68.68598,124.5562
8268,68.61117,129.6617
8269,70.92173,141.8458
8270,69.31458,123.953
8271,68.56604,130.441
8272,68.63936,127.0952
8273,66.36369,136.0598
8274,68.99555,114.0398
8275,67.46519,122.2341
8276,67.80467,123.7772
8277,71.52782,116.7279
8278,72.49367,154.5031
8279,66.60755,123.1233
8280,71.07038,138.9521
8281,66.33447,150.3119
8282,71.17232,129.6463
8283,69.03651,138.4825
8284,69.34919,137.7115
8285,68.05366,126.4259
8286,71.4948,132.8622
8287,69.06112,115.3726
8288,68.23732,110.6226
8289,67.93276,120.392
8290,68.55485,130.1554
8291,67.5741,125.7973
8292,66.36239,117.4231
8293,70.76127,133.7229
8294,67.10716,131.2588
8295,64.5143,127.8143
8296,67.47838,120.9216
8297,67.23335,141.0636
8298,67.99254,144.1656
8299,67.458,121.6819
8300,66.80866,121.3264
8301,66.09963,124.8608
8302,66.12053,124.1474
8303,64.70924,130.2642
8304,69.01541,119.7938
8305,67.46277,137.7862
8306,71.60898,137.8791
8307,69.08877,130.997
8308,67.81669,115.8327
8309,70.74181,128.5074
8310,64.4356,119.3601
8311,70.81481,139.7362
8312,64.90712,129.5891
8313,68.30316,126.8148
8314,68.41201,132.9198
8315,66.35212,99.69835
8316,67.27049,124.5827
8317,66.63726,120.3137
8318,65.00921,84.26295
8319,67.69319,124.4028
8320,70.26676,128.8174
8321,66.19211,121.0948
8322,65.62693,126.6962
8323,71.58993,135.744
8324,68.54869,108.706
8325,68.52266,122.0975
8326,66.21562,109.3178
8327,65.71102,113.8038
8328,72.23909,159.4608
8329,66.533,139.0226
8330,67.42805,125.9181
8331,64.33729,123.4824
8332,68.29721,140.0057
8333,69.15487,128.4365
8334,69.50939,132.4955
8335,65.75398,112.9736
8336,67.22359,155.7617
8337,66.0023,116.0386
8338,67.83406,115.5906
8339,71.42677,138.3516
8340,68.93168,112.8601
8341,68.26056,133.5413
8342,65.24947,112.2883
8343,66.60071,137.7297
8344,69.48187,122.6836
8345,66.24301,108.3135
8346,65.05662,139.3953
8347,69.89977,119.9003
8348,69.30058,149.1915
8349,72.0775,127.4068
8350,65.99698,118.3092
8351,68.87245,135.0451
8352,68.64611,120.4317
8353,67.65677,131.041
8354,69.15197,128.0926
8355,70.05894,141.614
8356,71.40809,135.1406
8357,69.03498,147.5304
8358,66.53406,104.5216
8359,67.71834,124.1642
8360,67.63519,130.3102
8361,66.43601,120.5525
8362,68.15413,117.8028
8363,68.81782,124.0657
8364,70.69194,140.2734
8365,66.05342,124.0408
8366,72.41769,143.68
8367,66.93146,117.7358
8368,65.53734,118.2815
8369,67.54175,127.8454
8370,67.76318,136.177
8371,66.14528,113.1378
8372,66.70349,117.5526
8373,65.09221,133.8826
8374,68.49307,131.2102
8375,65.16644,94.21964
8376,67.50707,127.7961
8377,65.76724,100.2388
8378,67.14094,124.5368
8379,67.34801,139.8293
8380,68.64599,129.0105
8381,69.94177,125.379
8382,67.30477,123.9033
8383,68.78142,147.1507
8384,66.12327,113.5479
8385,66.30368,117.2405
8386,69.18567,128.0275
8387,66.90853,118.8067
8388,68.70313,124.6767
8389,71.08677,148.1246
8390,65.52597,122.9936
8391,66.20537,116.068
8392,66.6718,107.6202
8393,68.72702,137.0353
8394,66.7039,120.6447
8395,64.89628,118.8854
8396,68.21209,129.5464
8397,70.50017,134.0139
8398,66.65252,127.2599
8399,68.51303,135.6923
8400,68.45497,142.98
8401,68.61334,110.3751
8402,67.78067,116.6516
8403,68.61734,130.0152
8404,70.42853,142.6604
8405,65.45001,108.0995
8406,70.69777,119.4805
8407,67.28034,111.5318
8408,66.4768,129.6186
8409,65.08921,125.0064
8410,66.56312,119.046
8411,65.84797,129.5537
8412,69.45763,133.2109
8413,70.28788,144.2612
8414,65.38017,131.5842
8415,66.49187,90.16983
8416,67.43263,135.136
8417,68.81347,125.0421
8418,62.92771,95.73883
8419,69.3757,135.4546
8420,64.73432,112.0029
8421,68.97699,143.0838
8422,69.37021,133.1309
8423,65.63449,110.4167
8424,68.33529,129.8376
8425,65.0522,122.3385
8426,68.70485,122.1685
8427,66.64719,150.0087
8428,67.91847,135.8583
8429,64.00018,128.5779
8430,68.90973,127.6864
8431,67.83403,116.6157
8432,72.14918,161.6214
8433,65.93135,119.386
8434,66.35334,121.8461
8435,68.14895,130.6059
8436,65.85562,124.2612
8437,65.85908,126.2855
8438,67.61041,111.3166
8439,67.74703,131.1387
8440,67.43873,118.814
8441,68.20254,130.0191
8442,67.42837,127.2159
8443,69.06903,140.8074
8444,67.77306,138.4305
8445,67.11898,129.8077
8446,69.69668,141.0015
8447,62.6775,102.6498
8448,67.26069,130.2661
8449,70.02024,140.0166
8450,67.30077,134.2776
8451,69.78242,144.6739
8452,68.96031,123.3616
8453,68.86806,129.4534
8454,67.56025,110.1402
8455,65.08546,130.6182
8456,67.17754,117.2168
8457,69.77675,125.558
8458,69.57213,137.4401
8459,69.81071,132.9983
8460,69.44528,112.1204
8461,69.4941,140.3979
8462,67.71518,133.3581
8463,71.37261,123.5644
8464,67.94484,111.4393
8465,71.28888,134.7116
8466,68.26826,128.6627
8467,68.89648,127.3814
8468,67.72198,123.9987
8469,69.5539,126.974
8470,65.2832,130.2877
8471,65.05616,118.9465
8472,69.57506,125.9928
8473,73.95409,145.2695
8474,64.67156,131.8694
8475,67.41711,135.8198
8476,72.83837,143.4551
8477,66.35943,147.1762
8478,70.21614,134.6977
8479,67.76837,135.6669
8480,68.21712,123.9896
8481,70.10091,140.0683
8482,67.59479,118.0146
8483,70.12489,132.4516
8484,64.55975,128.829
8485,69.18894,142.5893
8486,64.18631,108.3347
8487,67.82633,139.2589
8488,67.78211,112.3772
8489,68.12769,115.3454
8490,66.9149,122.5675
8491,69.55254,107.2211
8492,67.09352,114.081
8493,71.3619,124.5166
8494,71.16679,137.383
8495,69.36125,133.1983
8496,65.62974,116.7798
8497,67.50367,153.339
8498,71.06365,136.3467
8499,66.49246,117.7597
8500,69.98023,135.4338
8501,66.36915,120.7832
8502,65.72799,129.9118
8503,67.22453,138.4072
8504,69.6795,128.9191
8505,66.91326,111.703
8506,68.26178,128.2739
8507,64.98478,119.1325
8508,68.0698,104.76
8509,68.61422,136.6399
8510,66.30294,132.3913
8511,68.38352,142.0639
8512,65.93684,130.2864
8513,69.26443,144.1251
8514,69.85744,132.3308
8515,67.08825,127.413
8516,63.19953,106.8324
8517,72.94152,125.7713
8518,70.37958,151.8206
8519,66.63283,118.6562
8520,72.50855,141.1954
8521,71.36999,125.1979
8522,68.75583,138.7086
8523,69.62903,120.2989
8524,68.16407,117.9536
8525,66.83708,122.0631
8526,70.18194,156.4056
8527,67.86367,114.9246
8528,71.10272,130.4239
8529,73.58262,141.6525
8530,68.32952,134.7504
8531,66.44661,121.6314
8532,67.18734,118.6352
8533,67.49287,122.4953
8534,66.38595,119.4673
8535,67.25681,121.2471
8536,69.31111,136.4983
8537,68.14806,117.3852
8538,68.12645,115.4428
8539,66.38526,135.9818
8540,67.65899,127.3092
8541,69.58252,114.6022
8542,67.4652,125.8834
8543,66.54185,121.2715
8544,67.20255,143.0669
8545,67.9341,106.4818
8546,64.97055,113.4885
8547,69.56655,133.0219
8548,70.30948,141.6156
8549,69.61829,138.6939
8550,65.59094,104.0323
8551,67.8259,119.8473
8552,68.03804,119.9125
8553,68.19362,125.7243
8554,68.25109,115.4595
8555,68.43965,121.7398
8556,66.34605,150.4439
8557,68.58532,138.1689
8558,68.55442,141.2293
8559,71.03808,129.7799
8560,64.47771,122.9159
8561,64.58247,122.8109
8562,70.13052,117.7137
8563,64.90601,125.232
8564,68.99646,124.495
8565,67.61832,115.7638
8566,69.63195,140.8429
8567,66.05471,111.8194
8568,71.32499,127.1661
8569,67.85806,138.4063
8570,69.45941,135.9299
8571,66.64834,127.7205
8572,64.97782,110.4212
8573,67.87711,122.438
8574,72.31294,136.5598
8575,67.14057,134.0436
8576,64.43728,114.5911
8577,66.67002,117.9921
8578,68.59476,128.0073
8579,71.47766,129.924
8580,68.63009,125.5075
8581,67.6305,120.5523
8582,70.06317,126.4208
8583,67.44197,123.631
8584,68.03318,115.4171
8585,67.4692,129.6403
8586,68.92912,110.1478
8587,67.31979,115.8672
8588,68.047,133.8044
8589,67.90838,136.5008
8590,69.6925,124.0748
8591,68.62706,130.6542
8592,68.84882,148.3087
8593,66.59651,123.5118
8594,68.15322,133.3485
8595,68.66291,110.1892
8596,69.21557,124.0764
8597,67.36,129.7241
8598,68.07738,104.7027
8599,66.52751,134.1397
8600,70.42237,136.6591
8601,67.07823,132.8673
8602,66.43387,126.4911
8603,67.98753,114.7128
8604,71.27188,158.4771
8605,68.04701,123.3098
8606,72.61099,142.6713
8607,64.68513,115.842
8608,68.43352,97.83008
8609,67.27211,125.707
8610,68.75891,138.2249
8611,68.49528,116.3683
8612,69.2542,151.8387
8613,68.77305,127.9952
8614,65.17589,111.4943
8615,68.21604,119.0602
8616,67.30043,120.3285
8617,67.86067,115.128
8618,66.00059,120.3097
8619,66.6625,120.4223
8620,67.60112,129.1886
8621,69.01782,125.8767
8622,65.7622,111.3564
8623,66.63706,127.3243
8624,68.11546,130.3186
8625,66.70442,127.4867
8626,70.22831,144.6741
8627,66.28448,126.7203
8628,71.60477,141.1438
8629,68.82431,135.5828
8630,69.98686,138.3058
8631,68.30179,129.9339
8632,66.6512,119.0595
8633,63.50812,129.557
8634,69.5967,136.7802
8635,64.89411,124.4031
8636,67.67866,129.976
8637,66.70638,116.4489
8638,67.10993,102.8583
8639,69.90802,140.878
8640,67.71135,122.7092
8641,67.5598,119.3298
8642,64.20492,103.6839
8643,71.00101,135.5008
8644,68.81199,109.4734
8645,67.94764,108.1062
8646,68.21642,131.4376
8647,66.17682,125.3836
8648,68.69922,144.3117
8649,68.70501,109.3633
8650,69.61334,125.4205
8651,69.75186,122.5754
8652,71.46053,148.6212
8653,69.36257,111.1764
8654,67.40368,109.3832
8655,69.81058,119.4349
8656,70.47149,140.3522
8657,66.7402,143.1496
8658,63.91222,105.8021
8659,67.8694,136.8885
8660,66.84936,116.9535
8661,66.07377,115.9419
8662,68.48646,133.3074
8663,71.77202,141.7503
8664,67.55856,137.7559
8665,66.28302,134.3729
8666,68.43875,119.3438
8667,67.07508,115.6909
8668,70.60636,122.1442
8669,68.8942,135.3984
8670,69.88244,134.3577
8671,68.93627,138.0941
8672,65.14713,117.9849
8673,68.68398,136.8724
8674,67.56665,117.9312
8675,68.73881,145.8697
8676,68.96333,119.0578
8677,68.5465,121.7189
8678,67.85396,121.6697
8679,64.96046,127.6795
8680,68.58674,129.2295
8681,67.92544,110.8076
8682,69.3629,118.6172
8683,70.90905,146.5188
8684,69.28772,132.6966
8685,69.06553,119.9738
8686,66.60716,109.856
8687,69.19515,118.2264
8688,69.42865,128.6528
8689,70.09399,127.3597
8690,64.50077,103.3027
8691,65.72099,115.9257
8692,66.05702,112.889
8693,62.40403,118.5959
8694,72.90965,148.6113
8695,66.22193,131.9039
8696,65.97161,129.6126
8697,67.82515,122.1707
8698,71.16689,152.1123
8699,65.46284,101.8952
8700,68.92267,144.0831
8701,68.57821,137.295
8702,68.53972,141.0431
8703,66.17685,131.7326
8704,70.90225,143.3108
8705,69.42553,114.8461
8706,67.5235,107.4208
8707,67.09865,110.2544
8708,66.84169,121.8217
8709,67.80772,126.529
8710,67.14173,121.3218
8711,70.57017,137.4274
8712,65.05533,125.8786
8713,70.03645,139.6533
8714,66.21546,118.4718
8715,63.142,127.3112
8716,64.01004,105.3351
8717,69.0029,124.9629
8718,65.635,105.3681
8719,68.59588,121.1566
8720,68.8021,142.3453
8721,69.03779,122.1038
8722,67.04484,116.5428
8723,66.03639,117.0908
8724,69.62664,127.3049
8725,67.3924,113.4762
8726,71.00376,134.5287
8727,67.93633,114.9908
8728,68.63648,129.2673
8729,68.62805,126.3473
8730,67.83335,142.6824
8731,67.39028,122.0253
8732,68.46455,114.5964
8733,70.16762,123.31
8734,68.79997,144.323
8735,68.04005,117.5716
8736,68.0575,144.1516
8737,69.66688,128.3014
8738,67.88892,138.9831
8739,69.43039,128.4548
8740,68.70589,151.2938
8741,66.73086,116.8306
8742,69.36545,128.6177
8743,68.02714,145.0769
8744,65.88695,111.8354
8745,68.57752,146.3214
8746,67.04267,116.0189
8747,69.64171,135.2526
8748,69.28691,124.1958
8749,68.2993,122.8095
8750,66.59117,112.9433
8751,66.00152,119.4182
8752,69.62369,135.4419
8753,70.40944,160.9728
8754,68.23792,132.3743
8755,71.33673,144.0178
8756,68.26044,128.1884
8757,65.19386,118.5785
8758,64.97013,128.0257
8759,65.48129,117.1136
8760,70.81532,136.8483
8761,69.65288,132.9662
8762,70.7431,124.3004
8763,66.577,132.3608
8764,68.31897,108.4509
8765,69.58153,136.53
8766,70.24671,121.6743
8767,69.53121,126.6608
8768,71.23578,121.6717
8769,66.48996,115.6813
8770,67.1513,130.6168
8771,69.49518,131.1111
8772,65.40644,123.0377
8773,68.65428,134.1447
8774,65.08665,120.4446
8775,70.78233,122.2947
8776,62.42388,113.2646
8777,66.71211,116.8734
8778,69.29174,117.5564
8779,63.91813,114.1919
8780,65.76518,117.0031
8781,70.68956,135.662
8782,69.1483,139.0431
8783,71.15854,131.258
8784,66.39543,116.2256
8785,69.95913,132.8145
8786,68.85974,134.8338
8787,70.30886,134.2011
8788,66.47109,113.7779
8789,67.99054,138.8971
8790,67.72173,136.0789
8791,67.42949,135.9047
8792,65.98761,110.2969
8793,68.0763,117.3088
8794,67.58576,113.3246
8795,67.71976,97.61996
8796,65.7482,99.90975
8797,69.3897,133.682
8798,66.36935,129.6092
8799,69.79204,140.811
8800,67.75389,126.4157
8801,70.21143,131.9105
8802,68.67792,122.0728
8803,71.14142,130.5105
8804,66.40101,130.5867
8805,67.0502,143.097
8806,66.77997,117.1269
8807,64.5675,100.9
8808,66.79296,116.9012
8809,69.70535,119.1882
8810,67.51715,133.8952
8811,66.77383,112.0133
8812,69.09905,132.1341
8813,67.74778,117.103
8814,67.68924,111.3426
8815,65.58171,115.5257
8816,69.80522,139.7323
8817,67.47119,141.2489
8818,65.65515,131.7992
8819,67.37904,112.7464
8820,69.71522,125.2627
8821,68.11911,114.1017
8822,68.59547,117.342
8823,66.91329,119.7384
8824,72.74978,139.9267
8825,67.06735,124.2893
8826,71.35418,132.9339
8827,67.5378,129.0482
8828,68.37558,125.9097
8829,74.2727,144.66
8830,68.70571,132.7107
8831,67.62161,132.7596
8832,68.57034,125.0608
8833,67.58944,131.7524
8834,64.2441,112.828
8835,72.21166,122.8259
8836,68.45109,112.7446
8837,65.7402,117.7157
8838,67.53807,118.2423
8839,69.22881,125.0318
8840,69.15576,131.5739
8841,67.69635,125.4574
8842,68.38781,120.6513
8843,71.73727,140.9432
8844,66.9098,127.8661
8845,70.38323,152.929
8846,69.616,135.0082
8847,65.52145,113.0211
8848,69.55694,136.8874
8849,65.82438,121.7984
8850,69.7416,135.4599
8851,67.47711,115.5446
8852,68.09913,124.585
8853,68.20718,122.9659
8854,68.15528,129.7591
8855,67.63533,121.6332
8856,70.15607,144.7042
8857,64.91503,114.1893
8858,69.0054,119.5523
8859,68.26633,126.4766
8860,68.81612,140.2813
8861,67.72767,134.104
8862,66.56438,132.7397
8863,68.46206,133.381
8864,69.6475,146.482
8865,62.35553,102.9535
8866,67.59977,125.9471
8867,67.51383,129.5542
8868,66.45122,108.2905
8869,70.00417,140.7597
8870,65.68838,119.2997
8871,67.84561,142.0715
8872,70.29979,138.4229
8873,67.12263,136.7691
8874,70.32632,127.1832
8875,67.38624,143.2195
8876,67.12831,130.1144
8877,69.37649,135.3031
8878,68.40369,144.1206
8879,65.88697,128.0762
8880,66.24954,102.3152
8881,66.20872,121.6419
8882,65.47065,120.9183
8883,70.80619,130.7321
8884,69.68347,120.7878
8885,68.57948,111.95
8886,66.70391,125.3796
8887,66.30788,114.9262
8888,69.067,129.1566
8889,65.69589,125.6365
8890,67.3335,128.6592
8891,67.26527,115.5412
8892,65.87646,136.2664
8893,68.78703,133.1355
8894,68.46685,133.7184
8895,68.17238,123.3582
8896,68.00351,129.994
8897,66.43891,119.1959
8898,63.11944,114.2425
8899,66.48446,134.239
8900,66.55759,108.1273
8901,68.58831,141.7279
8902,65.54854,128.616
8903,71.75568,121.5435
8904,70.01805,131.2352
8905,69.30459,129.3077
8906,64.5266,109.4324
8907,67.82493,110.6918
8908,69.30746,129.188
8909,67.17495,123.1006
8910,67.19047,111.219
8911,65.90544,115.406
8912,67.25979,131.1541
8913,66.3908,118.4527
8914,67.37297,113.7344
8915,70.31688,134.466
8916,66.97896,103.6181
8917,71.16515,136.0685
8918,66.52982,123.7617
8919,70.51065,135.3067
8920,66.86786,123.6055
8921,66.87611,93.44279
8922,69.98701,124.1901
8923,66.47468,119.4661
8924,68.24878,143.1334
8925,64.20728,115.7541
8926,66.79236,122.1444
8927,67.78383,115.3515
8928,67.66018,131.4295
8929,67.83249,114.4112
8930,68.97089,128.8479
8931,68.67746,130.8949
8932,65.63126,139.7057
8933,69.17205,132.7823
8934,66.06605,118.503
8935,67.93043,132.0073
8936,68.33555,137.7148
8937,69.22538,145.6323
8938,69.05205,140.8625
